OBJECT_SCHEMA,OBJECT_NAME,OBJECT_TYPE,OBJECT_COMMENT,FIELD_ORDER,FIELD_NAME,FIELD_DATA_TYPE,CHAR_MAX_LEN,NUMERIC_PRECISION,NUMERIC_SCALE,DATETIME_PRECISION,NULLABLE,DEFAULT_VALUE,FIELD_COMMENT
PUBLIC_DATA,AMERICAN_COMMUNITY_SURVEY_TIMESERIES,VIEW,"Annual population estimates with detailed demographic, social, economic, and housing data at multiple geographic levels, from national to census block group.

The US Census Bureau's American Community Survey (ACS) is an annual survey based on a subset of the population (unlike the decennial census, which aims to count every individual). The ACS provides data at various geographic levels. They provide 1-year and 5-year estimates on a rolling basis (e.g., a 5-year estimate in 2022 would be based on data collected between January 1, 2018 and December 31, 2022). 1-year estimates are available for areas with populations of 65,000+. 5-year estimates are available for all areas.

Each row represents a distinct timeseries collected by the ACS, date, and value by geographic entity JOINABLE to Snowflake Public Data geography tables. Each variable is detailed in the american_community_survey_attributes table.",3,VARIABLE_NAME,TEXT,16777216,,,,YES,,Human-readable name for the variable.
PUBLIC_DATA,AMERICAN_COMMUNITY_SURVEY_TIMESERIES,VIEW,"Annual population estimates with detailed demographic, social, economic, and housing data at multiple geographic levels, from national to census block group.

The US Census Bureau's American Community Survey (ACS) is an annual survey based on a subset of the population (unlike the decennial census, which aims to count every individual). The ACS provides data at various geographic levels. They provide 1-year and 5-year estimates on a rolling basis (e.g., a 5-year estimate in 2022 would be based on data collected between January 1, 2018 and December 31, 2022). 1-year estimates are available for areas with populations of 65,000+. 5-year estimates are available for all areas.

Each row represents a distinct timeseries collected by the ACS, date, and value by geographic entity JOINABLE to Snowflake Public Data geography tables. Each variable is detailed in the american_community_survey_attributes table.",4,DATE,DATE,,,,,YES,,Date associated with the value.
PUBLIC_DATA,AMERICAN_COMMUNITY_SURVEY_TIMESERIES,VIEW,"Annual population estimates with detailed demographic, social, economic, and housing data at multiple geographic levels, from national to census block group.

The US Census Bureau's American Community Survey (ACS) is an annual survey based on a subset of the population (unlike the decennial census, which aims to count every individual). The ACS provides data at various geographic levels. They provide 1-year and 5-year estimates on a rolling basis (e.g., a 5-year estimate in 2022 would be based on data collected between January 1, 2018 and December 31, 2022). 1-year estimates are available for areas with populations of 65,000+. 5-year estimates are available for all areas.

Each row represents a distinct timeseries collected by the ACS, date, and value by geographic entity JOINABLE to Snowflake Public Data geography tables. Each variable is detailed in the american_community_survey_attributes table.",5,VALUE,FLOAT,,,,,YES,,Value reported for the variable.
PUBLIC_DATA,AMERICAN_COMMUNITY_SURVEY_TIMESERIES,VIEW,"Annual population estimates with detailed demographic, social, economic, and housing data at multiple geographic levels, from national to census block group.

The US Census Bureau's American Community Survey (ACS) is an annual survey based on a subset of the population (unlike the decennial census, which aims to count every individual). The ACS provides data at various geographic levels. They provide 1-year and 5-year estimates on a rolling basis (e.g., a 5-year estimate in 2022 would be based on data collected between January 1, 2018 and December 31, 2022). 1-year estimates are available for areas with populations of 65,000+. 5-year estimates are available for all areas.

Each row represents a distinct timeseries collected by the ACS, date, and value by geographic entity JOINABLE to Snowflake Public Data geography tables. Each variable is detailed in the american_community_survey_attributes table.",6,UNIT,TEXT,16777216,,,,YES,,Unit of measurement for the reported value.
PUBLIC_DATA,BANK_FOR_INTERNATIONAL_SETTLEMENTS_ATTRIBUTES,VIEW,"Financial variables on international property prices, central bank policy rates, banking activities and risks, credit availabity to the non-financial sector, liquidity, and consumer prices from the BIS, a central bank for other central banks.

The Bank for International Settlements (BIS) is an international financial organization that provides data series on Property Prices (real estate market trends), Central Bank Policy Rates (global monetary policy), Locational and Consolidated Banking Statistics (international banking activities and risks), Credit to the Non-Financial Sector (credit availability), Global Liquidity Indicators, and Consumer Prices (inflationary activity).

Provides a wide format breakdown of variables included in the bank_for_international_settlements_timeseries table. The BIS Series ID is provided for reference.",1,VARIABLE,TEXT,16777216,,,,YES,,"Unique identifier for a variable from the Bank for International Settlements (BIS) data flow and key IDs, joinable to the timeseries table."
PUBLIC_DATA,BANK_FOR_INTERNATIONAL_SETTLEMENTS_ATTRIBUTES,VIEW,"Financial variables on international property prices, central bank policy rates, banking activities and risks, credit availabity to the non-financial sector, liquidity, and consumer prices from the BIS, a central bank for other central banks.

The Bank for International Settlements (BIS) is an international financial organization that provides data series on Property Prices (real estate market trends), Central Bank Policy Rates (global monetary policy), Locational and Consolidated Banking Statistics (international banking activities and risks), Credit to the Non-Financial Sector (credit availability), Global Liquidity Indicators, and Consumer Prices (inflationary activity).

Provides a wide format breakdown of variables included in the bank_for_international_settlements_timeseries table. The BIS Series ID is provided for reference.",2,VARIABLE_NAME,TEXT,16777216,,,,YES,,Human-readable name for the variable.
PUBLIC_DATA,BANK_FOR_INTERNATIONAL_SETTLEMENTS_ATTRIBUTES,VIEW,"Financial variables on international property prices, central bank policy rates, banking activities and risks, credit availabity to the non-financial sector, liquidity, and consumer prices from the BIS, a central bank for other central banks.

The Bank for International Settlements (BIS) is an international financial organization that provides data series on Property Prices (real estate market trends), Central Bank Policy Rates (global monetary policy), Locational and Consolidated Banking Statistics (international banking activities and risks), Credit to the Non-Financial Sector (credit availability), Global Liquidity Indicators, and Consumer Prices (inflationary activity).

Provides a wide format breakdown of variables included in the bank_for_international_settlements_timeseries table. The BIS Series ID is provided for reference.",3,SERIES_ID,TEXT,16777216,,,,YES,,"Unique identifier for a variable series (i.e., data flow) from the Bank for International Settlements (BIS)."
PUBLIC_DATA,BANK_FOR_INTERNATIONAL_SETTLEMENTS_ATTRIBUTES,VIEW,"Financial variables on international property prices, central bank policy rates, banking activities and risks, credit availabity to the non-financial sector, liquidity, and consumer prices from the BIS, a central bank for other central banks.

The Bank for International Settlements (BIS) is an international financial organization that provides data series on Property Prices (real estate market trends), Central Bank Policy Rates (global monetary policy), Locational and Consolidated Banking Statistics (international banking activities and risks), Credit to the Non-Financial Sector (credit availability), Global Liquidity Indicators, and Consumer Prices (inflationary activity).

Provides a wide format breakdown of variables included in the bank_for_international_settlements_timeseries table. The BIS Series ID is provided for reference.",4,MEASURE,TEXT,16777216,,,,YES,,Quantifiable attribute; description of what is being recorded.
PUBLIC_DATA,BANK_FOR_INTERNATIONAL_SETTLEMENTS_ATTRIBUTES,VIEW,"Financial variables on international property prices, central bank policy rates, banking activities and risks, credit availabity to the non-financial sector, liquidity, and consumer prices from the BIS, a central bank for other central banks.

The Bank for International Settlements (BIS) is an international financial organization that provides data series on Property Prices (real estate market trends), Central Bank Policy Rates (global monetary policy), Locational and Consolidated Banking Statistics (international banking activities and risks), Credit to the Non-Financial Sector (credit availability), Global Liquidity Indicators, and Consumer Prices (inflationary activity).

Provides a wide format breakdown of variables included in the bank_for_international_settlements_timeseries table. The BIS Series ID is provided for reference.",5,UNIT,TEXT,16777216,,,,YES,,Unit of measurement for the reported value.
PUBLIC_DATA,BANK_FOR_INTERNATIONAL_SETTLEMENTS_ATTRIBUTES,VIEW,"Financial variables on international property prices, central bank policy rates, banking activities and risks, credit availabity to the non-financial sector, liquidity, and consumer prices from the BIS, a central bank for other central banks.

The Bank for International Settlements (BIS) is an international financial organization that provides data series on Property Prices (real estate market trends), Central Bank Policy Rates (global monetary policy), Locational and Consolidated Banking Statistics (international banking activities and risks), Credit to the Non-Financial Sector (credit availability), Global Liquidity Indicators, and Consumer Prices (inflationary activity).

Provides a wide format breakdown of variables included in the bank_for_international_settlements_timeseries table. The BIS Series ID is provided for reference.",6,FREQUENCY,TEXT,16777216,,,,YES,,Frequency of aggregations.
PUBLIC_DATA,BANK_FOR_INTERNATIONAL_SETTLEMENTS_ATTRIBUTES,VIEW,"Financial variables on international property prices, central bank policy rates, banking activities and risks, credit availabity to the non-financial sector, liquidity, and consumer prices from the BIS, a central bank for other central banks.

The Bank for International Settlements (BIS) is an international financial organization that provides data series on Property Prices (real estate market trends), Central Bank Policy Rates (global monetary policy), Locational and Consolidated Banking Statistics (international banking activities and risks), Credit to the Non-Financial Sector (credit availability), Global Liquidity Indicators, and Consumer Prices (inflationary activity).

Provides a wide format breakdown of variables included in the bank_for_international_settlements_timeseries table. The BIS Series ID is provided for reference.",7,MEASUREMENT_TYPE,TEXT,16777216,,,,YES,,Methodology for the collection of a variable over time.
